613	75
614	52
615	30
616	68
617	94
618	14
619	81
620	72
621	42
622	37
623	23
624	42
625	46
626	13
627	31
628	27
629	20
630	58
631	44
632	74
633	73
634	19
635	90
636	96
637	37
638	39
639	58
640	30
641	24
642	30
643	11
644	42
645	52
646	53
647	30
648	24
649	28
650	96
651	71
652	57
653	94
654	96
655	47
656	99
657	33
658	60
659	34
660	72
661	81
662	43
663	57
664	19
665	80
666	11
667	28
668	50
669	20
670	18
671	93
672	42
673	81
674	41
675	33
676	58
677	75
678	95
679	78
680	97
681	62
682	41
683	94
684	69
685	20
686	86
687	32
688	83
689	92
690	21
691	12
692	48
693	48
694	93
695	32
696	98
697	36
698	17
699	45
700	19
701	70
702	89
703	70
704	63
705	24
706	29
707	79
708	97
709	46
710	71
711	82
712	22
713	15
714	80
715	38
716	88
717	99
718	61
719	38
720	22
721	96
722	75
723	34
724	89
725	80
726	59
727	11
728	31
729	77
730	77
731	97
732	84
733	90
734	53
735	54
736	47
737	15
738	83
739	41
740	50
741	67
742	22
743	88
744	32
745	17
746	16
747	55
748	48
749	50
750	79
751	68
752	97
753	19
754	45
755	11
756	37
757	66
758	58
759	37
760	33
761	61
762	85
763	39
764	63
765	79
766	38
767	58
768	70
769	85
770	76
771	12
772	81
773	89
774	23
775	78
776	85
777	19
778	16
779	95
780	95
781	76
782	74
783	16
784	46
785	58
786	66
787	62
788	92
789	86
790	63
791	19
792	46
793	75
794	11
795	79
796	73
797	86
798	44
799	88
800	27
801	71
802	89
803	71
804	65
805	74
806	14
807	38
808	18
809	95
810	98
811	74
812	20
813	52
814	60
815	54
816	58
817	89
818	58
819	38
820	32
821	49
822	80
823	74
824	18
825	57
826	98
827	77
828	23
829	29
830	87
831	12
832	12
833	76
834	12
835	46
836	29
837	68
838	80
839	90
840	51
841	68
842	63
843	70
844	85
845	28
846	64
847	37
848	37
849	14
850	12
851	37
852	10
853	84
854	87
855	44
856	99
857	11
858	99
859	73
860	67
861	45
862	26
863	13
864	16
865	50
866	87
867	27
868	52
869	61
870	51
871	86
872	57
873	19
874	16
875	74
876	40
877	36
878	23
879	66
880	85
881	70
882	72
883	70
884	87
885	98
886	28
887	39
888	83
889	68
890	10
891	27
892	86
893	74
894	83
895	48
896	36
897	71
898	84
899	51
900	88
901	28
902	82
903	73
904	84
905	29
906	76
907	36
908	63
909	45
910	49
911	76
912	80
913	64
914	83
915	93
916	93
917	92
918	92
919	68
920	25
921	45
922	30
923	57
924	35
925	64
926	47
927	75
928	26
929	24
930	42
931	86
932	43
933	27
934	17
935	49
936	95
937	83
938	46
939	95
940	74
941	26
942	16
943	31
944	15
945	88
946	97
947	81
948	26
949	98
950	72
951	65
952	19
953	27
954	36
955	83
956	35
957	48
958	78
959	95
960	12
961	62
962	11
963	80
964	59
965	34
966	95
967	38
968	52
969	18
970	64
971	34
972	81
973	90
974	66
975	55
976	68
977	68
978	76
979	29
980	46
981	56
982	83
983	72
984	64
985	95
986	80
987	47
988	72
989	25
990	14
991	60
992	37
993	21
994	98
995	45
996	59
997	12
998	80
999	88
1000	41
1001	85
1002	48
1003	75
1004	60
1005	88
1006	75
1007	82
1008	82
1009	80
1010	23
1011	82
1012	32
1013	39
1014	86
1015	22
1016	84
1017	69
1018	49
1019	83
1020	79
1021	69
1022	94
1023	49
1024	83
1025	64
1026	47
1027	30
1028	33
1029	72
1030	90
1031	61
1032	10
1033	18
1034	39
1035	97
1036	57
1037	98
1038	33
1039	73
1040	31
1041	38
1042	23
1043	42
1044	76
1045	49
1046	61
1047	30
1048	39
1049	31
1050	67
1051	99
1052	68
1053	76
1054	10
1055	42
1056	19
1057	95
1058	32
1059	31
1060	43
1061	60
1062	30
1063	49
1064	87
1065	81
1066	44
1067	17
1068	97
1069	26
1070	17
1071	32
1072	84
1073	60
1074	75
1075	10
1076	88
1077	83
1078	60
1079	14
1080	99
1081	51
1082	74
1083	18
1084	10
1085	81
1086	93
1087	45
1088	59
1089	56
1090	81
1091	62
1092	62
1093	53
1094	99
1095	52
1096	74
1097	64
1098	69
1099	24
1100	48
1101	79
1102	87
1103	30
1104	30
1105	22
1106	29
1107	37
1108	76
1109	31
1110	96
1111	14
1112	95
1113	58
1114	40
1115	68
1116	47
1117	49
1118	10
1119	85
1120	66
1121	55
1122	80
1123	74
1124	79
1125	92
1126	72
1127	11
1128	48
1129	89
1130	99
1131	92
1132	99
1133	89
1134	50
1135	45
1136	14
1137	64
1138	21
1139	93
1140	69
1141	24
1142	97
1143	96
1144	24
1145	91
1146	90
1147	23
1148	84
1149	48
1150	58
1151	24
1152	12
1153	40
1154	30
1155	37
1156	32
1157	21
1158	26
1159	85
1160	51
1161	85
1162	85
1163	69
1164	19
1165	73
1166	39
1167	76
1168	89
1169	11
1170	32
1171	48
1172	90
1173	85
1174	55
1175	64
1176	16
1177	56
1178	90
1179	15
1180	70
1181	72
1182	56
1183	45
1184	91
1185	25
1186	76
1187	50
1188	99
1189	87
1190	17
1191	36
1192	83
1193	76
1194	56
1195	32
1196	26
1197	83
1198	66
1199	66
1200	89
1201	17
1202	28
1203	55
1204	39
1205	34
1206	60
1207	12
1208	90
1209	49
1210	34
1211	33
1212	33
1213	82
1214	13
1215	54
1216	84
1217	28
1218	65
1219	68
1220	11
1221	29
1222	28
1223	21
1224	76
1225	44
1226	67
1227	44
1228	77
1229	39
1230	26
1231	16
1232	40
1233	39
1234	39
1235	45
1236	77
1237	55
1238	76
1239	62
1240	95
1241	99
1242	91
1243	96
1244	69
1245	34
1246	23
1247	33
1248	11
1249	39
1250	52
1251	21
1252	61
1253	99
1254	40
1255	40
1256	86
1257	63
1258	87
1259	91
1260	41
1261	27
1262	31
1263	84
1264	68
1265	76
1266	98
1267	70
1268	24
1269	78
1270	58
1271	32
1272	65
1273	17
1274	89
1275	90
1276	90
1277	54
1278	52
1279	29
1280	36
1281	50
1282	57
1283	93
1284	73
1285	29
1286	15
1287	70
1288	15
1289	97
1290	77
1291	56
1292	10
1293	29
1294	16
1295	73
1296	40
1297	49
1298	24
1299	37
1300	61
1301	89
1302	74
1303	94
1304	48
1305	20
1306	11
1307	26
1308	70
1309	57
1310	20
1311	90
1312	29
1313	23
1314	54
1315	42
1316	54
1317	26
1318	93
1319	37
1320	91
1321	71
1322	18
1323	41
1324	55
1325	35
1326	40
1327	59
1328	50
1329	95
1330	66
1331	13
1332	90
1333	69
1334	53
1335	17
1336	69
1337	24
1338	20
1339	41
1340	46
1341	39
1342	49
1343	33
1344	96
1345	14
1346	28
1347	22
1348	66
1349	62
1350	68
1351	11
1352	63
1353	55
1354	36
1355	14
1356	19
1357	34
1358	47
1359	62
1360	14
1361	42
1362	30
1363	14
1364	35
1365	49
1366	78
1367	19
1368	20
1369	67
1370	56
1371	99
1372	75
1373	10
1374	16
1375	55
1376	48
1377	57
1378	67
1379	95
1380	76
1381	34
1382	73
1383	58
1384	65
1385	91
1386	23
1387	77
1388	26
1389	28
1390	34
1391	46
1392	17
1393	17
1394	78
1395	94
1396	69
1397	58
1398	30
1399	34
1400	55
1401	33
1402	45
1403	71
1404	41
1405	54
1406	89
1407	90
1408	15
1409	24
1410	91
1411	75
1412	19
1413	13
1414	82
1415	60
1416	97
1417	41
1418	76
1419	48
1420	31
1421	20
1422	53
1423	28
1424	33
1425	68
1426	19
1427	96
1428	62
1429	19
1430	53
1431	46
1432	82
1433	58
1434	33
1435	58
1436	51
1437	27
1438	19
1439	12
1440	92
1441	46
1442	54
1443	35
1444	97
1445	13
1446	98
1447	78
1448	91
1449	73
1450	80
1451	39
1452	90
1453	15
1454	78
1455	83
1456	45
1457	97
1458	86
1459	70
1460	38
1461	69
1462	98
1463	94
1464	45
1465	51
1466	35
1467	89
1468	37
1469	14
1470	44
1471	28
1472	46
1473	17
1474	52
1475	72
1476	42
1477	29
1478	47
1479	55
1480	48
1481	85
1482	96
1483	62
1484	28
1485	91
1486	60
1487	90
1488	77
1489	68
1490	22
1491	72
1492	42
1493	21
1494	15
1495	83
1496	21
1497	85
1498	83
1499	73
1500	47
1501	65
1502	17
1503	23
1504	36
1505	25
1506	16
1507	13
1508	54
1509	45
1510	87
1511	68
1512	25
1513	33
1514	81
1515	10
1516	92
1517	35
1518	33
1519	90
1520	78
1521	81
1522	15
1523	10
1524	98
1525	58
1526	76
1527	87
1528	18
1529	79
1530	73
1531	30
1532	16
1533	58
1534	52
1535	85
1536	48
1537	36
1538	18
1539	89
1540	64
1541	46
1542	91
1543	95
1544	24
1545	17
1546	57
1547	20
1548	30
1549	34
1550	48
1551	38
1552	91
1553	89
1554	33
1555	39
1556	43
1557	30
1558	72
1559	87
1560	53
1561	76
1562	86
1563	22
1564	41
1565	14
1566	24
1567	74
1568	69
1569	56
1570	77
1571	21
1572	54
1573	83
1574	77
1575	62
1576	83
1577	88
1578	52
1579	28
1580	33
1581	33
1582	62
1583	64
1584	85
1585	19
1586	22
1587	95
1588	79
1589	74
1590	90
1591	22
1592	97
1593	88
1594	54
1595	12
1596	40
1597	89
1598	42
1599	99
1600	57
1601	90
1602	43
1603	62
1604	42
1605	73
1606	91
1607	36
1608	94
1609	95
1610	44
1611	81
1612	23
1613	60
1614	20
1615	43
1616	69
1617	77
1618	22
1619	79
1620	22
1621	11
1622	48
1623	90
1624	33
1625	90
1626	82
1627	55
1628	14
1629	23
1630	58
1631	41
1632	19
1633	39
1634	52
1635	90
1636	52
1637	17
1638	34
1639	68
1640	95
1641	61
1642	39
1643	98
1644	91
1645	25
1646	75
1647	32
1648	63
1649	22
1650	77
1651	76
1652	90
1653	77
1654	18
1655	97
1656	31
1657	17
1658	24
1659	51
1660	50
1661	68
1662	82
1663	71
1664	68
1665	25
1666	70
1667	36
1668	15
1669	37
1670	32
1671	91
1672	97
1673	47
1674	63
1675	35
1676	78
1677	37
1678	89
1679	23
1680	65
1681	54
1682	59
1683	47
1684	19
1685	62
1686	19
1687	54
1688	25
1689	15
1690	79
1691	14
1692	26
1693	27
1694	64
1695	36
1696	45
1697	13
1698	21
1699	60
1700	12
1701	25
1702	32
1703	97
1704	43
1705	19
1706	13
1707	40
1708	43
1709	18
1710	97
1711	16
1712	63
1713	47
1714	93
1715	18
1716	88
1717	53
1718	51
1719	79
1720	60
1721	60
1722	93
1723	80
1724	50
1725	41
1726	38
1727	23
1728	20
1729	55
1730	66
1731	87
1732	93
1733	13
1734	21
1735	11
1736	99
1737	11
1738	54
1739	17
1740	51
1741	98
1742	45
1743	37
1744	46
1745	38
1746	96
1747	94
1748	13
1749	44
1750	68
1751	27
1752	11
1753	93
1754	68
1755	43
1756	57
1757	22
1758	18
1759	57
1760	92
1761	11
1762	35
1763	88
1764	78
1765	56
1766	17
1767	24
1768	86
1769	12
1770	68
1771	86
1772	46
1773	43
1774	34
1775	31
1776	53
1777	51
1778	83
1779	74
1780	20
1781	60
1782	88
1783	49
1784	84
1785	78
1786	96
1787	73
1788	50
1789	27
1790	59
1791	73
1792	72
1793	55
1794	95
1795	74
1796	12
1797	34
1798	57
1799	84
1800	66
1801	70
1802	98
1803	83
1804	20
1805	95
1806	32
1807	60
1808	44
1809	89
1810	47
1811	56
1812	70
1813	50
1814	63
1815	52
1816	58
1817	24
1818	58
1819	54
1820	44
1821	92
1822	76
1823	23
1824	90
1825	47
1826	18
1827	21
1828	59
1829	46
1830	37
1831	20
1832	60
1833	21
1834	18
1835	54
1836	99
1837	29
1838	83
1839	10
1840	80
1841	96
1842	68
1843	17
1844	74
1845	28
1846	71
1847	13
1848	27
1849	26
1850	97
1851	18
1852	22
1853	98
1854	98
1855	68
1856	93
1857	40
1858	56
1859	57
1860	66
1861	93
1862	97
1863	93
1864	14
1865	72
1866	24
1867	64
1868	23
1869	75
1870	73
1871	58
1872	53
1873	95
1874	73
1875	24
1876	70
1877	70
1878	82
1879	91
1880	66
1881	84
1882	48
1883	16
1884	37
1885	97
1886	99
1887	97
1888	86
1889	17
1890	52
1891	36
1892	96
1893	77
1894	45
1895	15
1896	85
1897	17
1898	84
1899	81
1900	67
1901	61
1902	91
1903	20
1904	88
1905	11
1906	15
1907	46
1908	46
1909	25
1910	57
1911	59
1912	44
1913	38
1914	93
1915	85
1916	67
1917	34
1918	83
1919	56
1920	76
1921	42
1922	69
1923	94
1924	83
1925	85
1926	46
1927	99
1928	80
1929	19
1930	20
1931	91
1932	10
1933	51
1934	67
1935	81
1936	42
1937	40
1938	66
1939	41
1940	74
1941	58
1942	55
1943	68
1944	75
1945	90
1946	11
1947	12
1948	98
1949	16
1950	18
1951	46
1952	37
1953	88
1954	59
1955	53
1956	13
1957	93
1958	85
1959	80
1960	25
1961	40
1962	85
1963	17
1964	85
1965	26
1966	12
1967	56
1968	36
1969	73
1970	52
1971	90
1972	93
1973	19
1974	57
1975	98
1976	31
1977	86
1978	16
1979	13
1980	57
1981	80
1982	23
1983	64
1984	30
1985	12
1986	72
1987	72
1988	38
1989	36
1990	53
1991	61
1992	83
1993	19
1994	12
1995	44
1996	71
1997	65
1998	76
1999	22
2000	84
2001	20
2002	73
2003	91
2004	96
2005	94
2006	59
2007	24
2008	57
2009	22
2010	95
2011	33
2012	53
2013	40
2014	42
2015	58
2016	73
2017	18
2018	37
2019	66
2020	28
2021	19
2022	55
2023	25
2024	49
2025	38
2026	86
2027	27
2028	86
2029	12
2030	32
2031	32
2032	33
2033	93
2034	95
2035	36
2036	55
2037	97
2038	66
2039	75
2040	57
2041	23
2042	34
2043	47
2044	27
2045	17
2046	44
2047	69
2048	77
2049	98
2050	79
2051	92
2052	60
2053	90
2054	89
2055	38
2056	11
2057	88
2058	56
2059	28
2060	71
2061	13
2062	18
2063	24
2064	48
2065	10
2066	10
2067	25
2068	69
2069	42
2070	90
2071	23
2072	90
2073	27
2074	23
2075	73
2076	68
2077	57
2078	73
2079	58
2080	69
2081	39
2082	60
2083	50
2084	57
2085	63
2086	23
2087	99
2088	42
2089	77
2090	79
2091	31
2092	70
2093	85
2094	81
2095	69
2096	46
2097	47
2098	19
2099	63
2100	69
2101	86
2102	34
2103	20
2104	98
2105	99
2106	50
2107	97
2108	43
2109	58
2110	92
2111	92
2112	34
2113	47
2114	92
2115	74
2116	18
2117	65
2118	23
2119	43
2120	70
2121	67
2122	30
2123	54
2124	15
2125	18
2126	80
2127	13
2128	42
2129	18
2130	34
2131	37
2132	19
2133	32
2134	45
2135	78
2136	98
2137	94
2138	55
2139	69
2140	82
2141	63
2142	50
2143	33
2144	44
2145	38
2146	19
2147	66
2148	25
2149	64
2150	34
2151	91
2152	35
2153	44
2154	48
2155	78
2156	37
2157	11
2158	90
2159	82
2160	80
2161	18
2162	44
2163	16
2164	31
2165	95
2166	29
2167	31
2168	62
2169	52
2170	48
2171	89
2172	96
2173	46
2174	11
2175	37
2176	94
2177	77
2178	38
2179	96
2180	23
2181	22
2182	57
2183	97
2184	46
2185	89
2186	69
2187	11
2188	91
2189	29
2190	96
2191	67
2192	69
2193	78
2194	34
2195	99
2196	78
2197	67
2198	80
2199	17
2200	77
2201	14
2202	79
2203	31
2204	72
2205	55
2206	44
2207	18
2208	46
2209	37
2210	24
2211	33
2212	20
2213	24
2214	26
2215	74
2216	20
2217	86
2218	54
2219	12
2220	33
2221	73
2222	92
2223	21
2224	27
2225	61
2226	59
2227	56
2228	70
2229	89
2230	76
2231	15
2232	22
2233	35
2234	92
2235	72
2236	19
2237	39
2238	10
2239	95
2240	91
2241	47
2242	89
2243	44
2244	50
2245	45
2246	28
2247	44
2248	32
2249	95
2250	30
2251	30
2252	86
2253	66
2254	12
2255	74
2256	54
2257	86
2258	50
2259	36
2260	69
2261	16
2262	96
2263	80
2264	59
2265	83
2266	72
2267	31
2268	70
2269	30
2270	98
2271	16
2272	56
2273	55
2274	14
2275	56
2276	21
2277	41
2278	38
2279	92
2280	65
2281	87
2282	79
2283	72
2284	38
2285	26
2286	68
2287	44
2288	69
2289	14
2290	49
2291	78
2292	57
2293	22
2294	98
2295	76
2296	14
2297	24
2298	81
2299	71
2300	53
2301	95
2302	74
2303	92
2304	45
2305	16
2306	16
2307	87
2308	42
2309	49
2310	79
2311	12
2312	13
2313	76
2314	69
2315	47
2316	11
2317	35
2318	19
2319	62
2320	92
2321	20
2322	80
2323	75
2324	19
2325	72
2326	54
2327	23
2328	18
2329	38
2330	46
2331	20
2332	22
2333	15
2334	12
2335	34
2336	97
2337	85
2338	21
2339	69
2340	99
2341	72
2342	83
2343	52
2344	84
2345	59
2346	58
2347	62
2348	52
2349	47
2350	11
2351	86
2352	27
2353	35
2354	93
2355	49
2356	36
2357	90
2358	64
2359	29
2360	44
2361	59
2362	66
2363	61
2364	88
2365	87
2366	15
2367	25
2368	14
2369	91
2370	95
2371	12
2372	28
2373	54
2374	88
2375	89
2376	98
2377	82
2378	59
2379	30
2380	24
2381	24
2382	84
2383	83
2384	70
2385	93
2386	87
2387	78
2388	58
2389	73
2390	40
2391	31
2392	66
2393	72
2394	21
2395	38
2396	31
2397	26
2398	43
2399	45
2400	95
2401	94
2402	97
2403	21
2404	97
2405	94
2406	40
2407	80
2408	85
2409	28
2410	43
2411	86
2412	36
2413	98
2414	83
2415	73
2416	83
2417	95
2418	27
2419	93
2420	47
2421	98
2422	69
2423	14
2424	23
2425	71
2426	54
2427	46
2428	10
2429	79
2430	12
2431	88
2432	56
2433	37
2434	50
2435	15
2436	86
2437	34
2438	27
2439	20
2440	59
2441	65
2442	25
2443	45
2444	97
2445	72
2446	30
2447	42
2448	42
2449	23
2450	38
2451	37
2452	73
2453	91
2454	90
2455	42
2456	39
2457	76
2458	99
2459	81
2460	77
2461	49
2462	92
2463	68
2464	32
2465	44
2466	81
2467	18
2468	55
2469	93
2470	23
2471	11
2472	82
2473	16
2474	15
2475	34
2476	35
2477	20
2478	90
2479	76
2480	84
2481	25
2482	29
2483	72
2484	58
2485	26
2486	72
2487	51
2488	88
2489	69
2490	92
2491	76
2492	60
2493	91
2494	86
2495	82
2496	32
2497	70
2498	97
2499	76
2500	61
2501	62
2502	68
2503	12
2504	61
2505	13
2506	64
2507	70
2508	78
2509	55
2510	12
2511	84
2512	89
2513	44
2514	46
2515	74
2516	15
2517	70
2518	32
2519	78
2520	99
2521	80
2522	35
2523	80
2524	43
2525	42
2526	12
2527	86
2528	34
2529	28
2530	20
2531	14
2532	31
2533	88
2534	47
2535	64
2536	17
2537	66
2538	81
2539	90
2540	79
2541	18
2542	51
2543	31
2544	39
2545	43
2546	55
2547	77
2548	18
2549	76
2550	27
2551	75
2552	42
2553	13
2554	30
2555	10
2556	58
2557	72
2558	40
2559	23
2560	65
2561	66
2562	25
2563	80
2564	24
2565	21
2566	83
2567	20
2568	66
2569	27
2570	14
2571	16
2572	39
2573	48
2574	18
2575	11
2576	98
2577	44
2578	89
2579	87
2580	49
2581	13
2582	72
2583	66
2584	98
2585	76
2586	75
2587	87
2588	13
2589	55
2590	94
2591	81
2592	24
2593	70
2594	78
2595	85
2596	24
2597	75
2598	81
2599	10
2600	84
Classes	7000
Teachers	3500
1	3026
2	2397
3	2956
4	2804
5	2962
6	2590
7	785
8	3464
9	1050
10	265
11	1357
12	197
13	302
14	680
15	2514
16	2791
17	1567
18	52
19	825
20	2783
21	2404
22	2221
23	1657
24	687
25	1074
26	148
27	1566
28	744
29	1965
30	2221
31	1911
32	2141
33	1430
34	1511
35	1339
36	181
37	2468
38	656
39	2622
40	778
41	2451
42	445
43	1688
44	3328
45	447
46	1567
47	822
48	1191
49	1694
50	871
51	711
52	2514
53	3301
54	2242
55	3028
56	1234
57	749
58	3269
59	2749
60	553
61	3381
62	868
63	2561
64	2302
65	102
66	1493
67	1581
68	1566
69	2788
70	2624
71	2946
72	148
73	1171
74	2612
75	839
76	3362
77	3188
78	459
79	2656
80	3427
81	2187
82	3400
83	3176
84	3033
85	2504
86	302
87	3360
88	1405
89	22
90	574
91	916
92	2764
93	3060
94	1240
95	2649
96	2130
97	1921
98	769
99	2847
100	1104
101	1655
102	3148
103	3180
104	341
105	2425
106	1696
107	3091
108	523
109	2588
110	2511
111	1608
112	949
113	1429
114	2791
115	532
116	1016
117	417
118	3104
119	3216
120	625
121	2516
122	2607
123	623
124	2326
125	1622
126	423
127	2189
128	2330
129	1699
130	990
131	2056
132	1030
133	3430
134	1639
135	115
136	2005
137	244
138	2029
139	1712
140	746
141	1316
142	63
143	2418
144	3192
145	2093
146	3022
147	543
148	87
149	1104
150	1443
151	3145
152	933
153	263
154	1088
155	582
156	771
157	3198
158	2594
159	1287
160	80
161	1831
162	1824
163	121
164	344
165	1749
166	3200
167	2577
168	1452
169	2272
170	3228
171	2687
172	1481
173	966
174	3215
175	1585
176	2736
177	1011
178	1848
179	3440
180	2618
181	2943
182	1654
183	1298
184	3121
185	66
186	2929
187	3267
188	2362
189	2606
190	1596
191	1298
192	2275
193	3078
194	1019
195	926
196	664
197	1383
198	548
199	1670
200	99
201	383
202	2276
203	1374
204	2125
205	2279
206	2830
207	759
208	2062
209	557
210	2902
211	553
212	2084
213	1391
214	434
215	1496
216	1918
217	62
218	825
219	2806
220	740
221	815
222	1794
223	1129
224	3228
225	228
226	1466
227	1297
228	3026
229	581
230	1656
231	1367
232	3320
233	869
234	3063
235	1338
236	2320
237	3033
238	698
239	2144
240	2148
241	1279
242	675
243	3307
244	2235
245	2089
246	2759
247	2014
248	2939
249	2223
250	1169
251	1941
252	3315
253	1447
254	1990
255	943
256	2098
257	1891
258	2543
259	1708
260	860
261	2138
262	3389
263	2669
264	3442
265	450
266	114
267	113
268	381
269	2347
270	125
271	1683
272	152
273	2034
274	3143
275	2826
276	1821
277	576
278	665
279	1821
280	171
281	3049
282	2550
283	281
284	663
285	564
286	125
287	999
288	2277
289	2670
290	1954
291	982
292	2405
293	2429
294	365
295	2613
296	1151
297	839
298	1288
299	3136
300	589
301	2643
302	691
303	2755
304	1450
305	2394
306	2774
307	1916
308	2632
309	341
310	2131
311	1528
312	3238
313	2714
314	67
315	1113
316	1662
317	2997
318	3030
319	905
320	1500
321	470
322	2847
323	1230
324	313
325	2182
326	2802
327	2850
328	552
329	644
330	154
331	1122
332	3114
333	518
334	2427
335	3154
336	2251
337	2036
338	2681
339	2153
340	599
341	985
342	3325
343	796
344	692
345	2892
346	3229
347	12
348	3134
349	454
350	965
351	999
352	2415
353	1179
354	3440
355	281
356	2182
357	2208
358	2098
359	1568
360	635
361	1322
362	1345
363	101
364	2810
365	3287
366	165
367	2576
368	563
369	2409
370	1660
371	338
372	203
373	232
374	455
375	955
376	1085
377	2037
378	2675
379	2509
380	728
381	675
382	3215
383	642
384	3375
385	1989
386	2406
387	1353
388	1278
389	3370
390	1390
391	1995
392	2390
393	959
394	2586
395	894
396	2128
397	2931
398	1303
399	889
400	2245
401	1891
402	2869
403	3069
404	1445
405	1027
406	979
407	576
408	3072
409	350
410	2974
411	2554
412	807
413	865
414	3468
415	2146
416	2695
417	589
418	780
419	3211
420	1195
